"kclust","Age","Overall","Potential","Wage","InternationalReputation","JerseyNumber","Height","Weight","ST","CF","W","CAM","CM","OM","CDM","WB","CB","FB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle"
"137",1,27,74,74,27,2,21,72,161,70,70,69,70,72,70,73,71,73,71,68,64,74,75,60,70,69,65,74,73,67,68,67,72,69,75,79,79,79,72,73,74,70,70,65,71,67,75,70
"138",3,34,74,74,25,1,8,67,146,65,71,73,73,67,73,52,58,41,53,71,64,42,75,74,75,73,69,60,74,83,75,86,80,90,59,66,68,33,56,39,36,72,74,68,74,33,24,33
"139",3,35,74,74,4,2,23,71,165,69,73,74,75,70,74,55,56,45,52,76,60,54,79,74,80,77,82,71,82,68,67,74,64,71,81,50,65,61,78,60,30,76,76,70,74,32,32,28
"140",3,34,74,74,15,1,10,72,174,70,72,72,72,68,72,54,56,46,53,73,62,61,75,72,74,71,72,61,75,73,65,66,82,62,77,55,71,77,74,54,33,70,76,66,74,16,31,32
"141",3,26,74,76,40,1,9,71,165,67,71,72,73,68,72,57,59,50,56,65,64,48,74,69,77,76,69,71,78,76,75,78,73,77,67,73,55,65,65,45,42,67,75,69,71,45,35,43
"142",3,24,74,78,22,1,5,70,168,70,72,74,73,66,73,51,56,42,53,70,70,62,69,65,77,80,60,67,77,88,85,89,69,67,70,67,77,53,73,37,25,65,71,61,67,30,28,25
"143",1,22,74,82,1,1,74,72,165,71,72,73,72,71,73,67,69,62,67,71,71,59,74,76,73,75,75,68,75,79,75,74,68,69,74,64,87,68,73,57,68,73,71,68,64,59,59,55
"144",3,23,74,81,21,1,10,68,157,66,71,72,72,69,73,58,63,49,59,68,60,40,74,55,79,60,67,64,79,76,81,89,70,87,73,71,89,53,62,36,43,66,72,60,66,47,40,43
"145",3,25,74,77,21,1,20,67,154,63,70,73,72,67,72,54,56,43,52,71,66,23,74,60,76,70,68,70,75,84,77,83,67,90,60,67,60,45,74,59,28,65,72,54,66,55,32,24
"146",1,32,74,74,3,1,8,70,152,64,70,72,73,73,73,68,68,60,66,71,50,46,77,64,76,76,68,75,80,76,73,77,72,69,58,54,74,61,59,54,66,72,77,60,72,52,62,54
"147",3,22,74,81,15,1,22,67,143,69,71,72,72,69,71,61,62,55,60,65,70,57,77,69,77,65,64,75,78,74,72,76,66,80,64,55,57,57,74,39,46,69,65,66,62,61,52,50
"148",1,22,74,78,19,1,23,69,148,68,72,71,72,70,72,62,62,56,60,59,65,55,74,60,78,77,75,72,77,76,78,75,71,79,70,58,71,62,65,65,52,67,72,54,71,49,49,43
"149",3,23,74,81,1,1,20,72,174,69,72,72,73,68,72,55,56,46,52,68,69,36,73,69,74,79,65,70,74,76,70,70,72,57,76,52,60,76,72,52,31,79,74,63,70,34,38,36
"150",1,20,74,80,10,1,10,72,163,70,72,70,73,73,72,68,67,61,66,57,72,58,78,58,67,55,63,73,74,68,74,69,77,73,70,52,90,69,69,56,66,74,74,66,72,52,58,55
"151",1,24,74,78,32,1,23,69,157,71,73,73,73,70,73,63,63,59,61,67,72,61,72,59,77,75,71,69,73,82,74,79,68,79,68,72,69,70,67,80,55,77,73,63,77,46,56,45
"152",3,24,74,78,16,1,14,70,157,70,72,73,72,66,71,55,59,49,56,64,75,51,70,58,76,70,71,61,76,79,73,85,69,77,70,78,68,56,68,41,27,75,69,65,73,37,49,51
"153",1,28,74,74,51,2,11,71,168,69,72,71,73,72,71,65,63,59,61,68,64,55,77,75,75,82,83,76,77,66,65,70,65,71,82,62,58,63,80,70,60,73,74,74,70,48,58,49
"154",3,27,74,74,11,1,24,67,161,65,71,72,73,67,72,48,51,34,45,68,67,28,77,59,78,73,59,68,74,71,65,81,70,88,65,46,69,53,62,26,15,74,76,64,74,34,20,15
"155",3,22,74,81,1,1,16,72,159,69,72,71,72,67,71,51,54,42,50,65,73,48,72,46,74,59,67,65,73,68,76,72,74,70,72,49,72,68,68,39,22,70,77,71,72,25,30,31
"156",1,32,74,74,37,2,14,71,168,68,71,72,73,71,71,64,64,58,62,74,67,46,77,72,77,78,75,72,78,72,64,74,71,77,74,73,47,62,68,51,62,67,72,70,76,36,67,58
"157",3,26,74,76,43,1,27,69,157,72,73,73,72,65,72,52,56,46,54,64,78,59,69,70,70,69,64,60,74,86,83,80,73,72,72,76,69,60,71,53,31,77,70,79,72,37,28,34
"158",1,30,74,74,10,1,10,70,161,68,71,72,72,71,73,62,63,54,59,80,65,59,79,58,72,79,78,76,76,69,68,71,72,72,71,62,72,68,69,59,55,69,72,80,73,37,44,37
"159",3,29,74,74,1,1,9,69,165,71,73,73,73,68,72,60,61,56,59,65,67,65,72,69,75,66,46,61,80,81,77,75,73,67,68,55,66,65,73,68,45,72,71,64,72,49,46,42
"160",1,32,74,74,8,2,16,73,170,69,71,71,72,73,72,66,66,62,64,76,66,67,78,64,71,70,73,71,73,60,62,66,74,62,70,75,76,69,71,70,59,74,80,67,73,35,65,59
"161",3,24,74,78,12,1,2,68,161,68,72,73,72,66,71,51,54,43,51,65,73,46,71,66,79,73,65,66,75,81,69,88,68,82,68,80,53,42,74,37,30,71,66,58,72,23,43,37
"162",1,31,74,74,14,2,28,73,181,68,70,70,72,72,70,63,60,57,58,72,62,69,78,69,75,78,76,77,76,50,51,72,72,68,75,52,61,67,72,66,50,70,80,74,76,47,52,43
"163",3,25,74,76,12,1,22,67,154,67,71,73,72,68,72,54,58,44,54,70,70,40,74,66,74,73,75,71,76,79,75,83,70,84,65,60,67,53,64,50,32,70,72,71,58,28,34,45
"164",3,25,74,76,24,1,10,70,168,68,72,73,73,68,73,54,56,43,52,72,71,50,75,64,78,75,72,70,77,76,70,82,72,81,68,72,71,52,68,39,37,69,69,60,61,41,24,20
"165",1,33,74,74,5,2,11,71,170,69,71,71,72,71,71,64,64,58,62,72,65,55,74,72,72,76,77,71,76,67,67,75,73,68,78,54,72,62,74,66,54,74,73,79,75,45,62,50
"166",1,25,74,77,11,1,10,67,137,67,72,73,73,73,73,65,66,56,64,78,65,49,76,53,74,74,72,77,75,74,70,77,78,74,74,60,69,39,75,66,60,67,76,70,68,44,58,53
"167",3,27,74,75,37,1,14,69,150,66,71,73,73,68,73,50,52,38,47,71,66,40,70,62,79,79,68,71,79,78,67,79,67,86,67,70,72,55,71,52,19,68,77,75,69,22,30,14
"168",3,23,73,77,31,1,20,71,170,67,71,73,71,66,72,58,61,51,58,75,66,40,70,54,79,70,64,64,74,78,82,78,64,77,74,35,68,61,71,55,30,67,72,55,68,63,50,42
"169",1,37,73,73,7,2,14,69,146,68,70,70,71,73,70,68,67,64,65,76,70,71,76,68,72,85,85,77,75,51,51,72,73,75,74,70,67,58,76,65,71,64,77,80,80,55,62,60
"170",3,34,73,73,12,1,10,68,141,68,71,72,71,67,72,57,62,50,59,76,66,56,76,72,72,77,76,63,75,80,84,81,67,79,74,52,67,50,68,45,47,68,68,68,76,28,51,44
"171",3,26,73,74,0,1,10,68,143,63,70,70,71,64,69,50,52,39,49,56,68,29,73,52,72,49,49,65,72,84,77,83,73,82,63,52,48,42,65,43,29,65,74,56,73,41,22,30
"172",3,36,73,73,20,2,22,66,157,64,69,69,72,69,69,57,56,47,53,72,63,43,76,62,74,73,67,72,80,60,52,70,66,88,70,33,52,53,67,39,35,64,80,77,73,42,51,36
"173",3,28,73,73,18,1,8,67,157,66,70,72,72,68,71,57,57,47,54,69,69,43,72,64,75,69,56,73,73,73,72,84,66,79,62,47,68,61,70,68,42,71,74,77,63,34,35,37
"174",3,27,73,74,8,1,37,72,163,71,71,68,69,66,67,61,60,58,59,36,73,63,68,74,71,67,52,49,72,77,76,76,72,77,80,68,84,63,74,80,55,73,64,66,70,34,59,49
"175",1,22,73,79,11,1,23,70,163,68,71,72,72,70,72,66,67,60,65,63,62,56,75,64,73,66,57,68,75,83,83,77,74,74,66,52,81,64,64,67,60,72,69,58,70,63,52,48
"176",1,37,73,73,2,1,10,71,181,67,69,68,72,71,68,64,59,58,57,72,56,59,78,75,69,80,82,77,78,50,51,60,73,74,76,31,34,80,74,58,56,70,83,63,81,55,49,48
"177",3,31,73,73,0,2,13,70,157,72,70,68,68,64,68,53,56,48,53,67,76,69,66,70,62,68,71,58,66,73,65,59,76,78,80,64,72,72,69,40,47,79,69,75,70,32,32,28
"178",3,28,73,73,13,1,9,71,174,69,72,72,72,65,72,48,52,38,48,72,72,38,69,74,74,70,72,68,70,81,76,73,73,76,76,81,64,68,74,23,21,71,74,79,70,31,22,19
"179",3,35,73,73,13,1,10,66,139,65,69,70,71,69,70,62,61,56,58,72,69,44,75,57,75,63,67,70,74,62,60,71,65,68,65,54,60,67,69,66,56,64,79,73,65,53,48,47
"180",3,21,73,85,2,1,21,70,154,65,70,70,72,69,71,59,59,50,57,58,67,42,74,47,74,60,52,67,75,78,74,73,65,74,63,53,76,59,70,47,41,67,75,50,71,46,49,38
"181",3,32,73,73,4,1,20,67,148,64,69,70,72,68,71,55,55,44,51,65,66,43,79,59,72,49,57,74,73,76,71,81,63,80,67,74,71,56,68,56,24,62,78,53,66,35,37,32
"182",3,28,73,73,5,1,7,66,143,66,71,72,72,68,72,57,60,47,56,74,66,41,72,72,73,74,74,67,71,79,79,82,69,90,72,87,78,38,72,62,42,70,76,79,66,58,32,26
"183",1,27,73,74,17,1,19,69,159,67,71,71,72,72,72,71,72,68,71,63,51,54,71,68,76,64,68,65,74,81,71,90,75,83,75,80,90,70,68,80,72,72,75,60,76,64,69,68
"184",1,29,73,73,15,2,22,73,181,73,71,68,71,72,69,66,63,63,62,63,76,79,75,77,67,66,70,73,73,45,49,62,74,60,80,76,77,76,76,58,60,81,73,72,77,61,54,52
"185",1,29,73,73,15,1,10,74,185,69,70,70,71,71,71,67,66,62,64,67,69,58,74,64,73,75,79,70,75,65,66,64,69,68,73,65,80,84,70,65,61,65,76,68,70,55,56,55
"186",3,24,73,77,7,1,10,67,141,66,71,71,72,69,71,59,61,51,59,64,65,55,72,59,76,68,61,68,75,74,72,81,73,84,69,49,69,33,64,71,42,68,73,67,67,36,53,51
"187",3,27,73,74,16,1,10,71,174,67,70,70,72,68,70,54,54,45,51,71,72,58,78,59,70,65,70,72,73,69,54,72,65,71,67,62,62,59,71,39,27,72,78,64,75,32,42,34
"188",3,20,73,84,18,1,12,69,161,67,71,73,71,64,72,52,56,43,53,65,62,39,69,54,76,62,53,61,75,90,89,91,74,76,74,34,62,53,62,65,25,69,65,65,62,28,36,36
"189",3,25,73,77,1,1,14,71,170,71,71,70,71,68,70,58,59,53,56,70,70,68,76,68,68,70,74,72,72,65,72,68,65,65,79,68,70,73,78,61,44,72,75,63,65,45,33,41
"190",1,18,73,88,36,1,47,67,130,65,70,71,72,70,71,64,64,56,62,64,61,47,76,43,73,68,53,70,76,78,71,86,68,86,70,50,70,45,61,62,58,68,74,44,73,56,58,47
"191",1,30,73,73,1,1,12,72,154,66,69,69,71,72,70,66,65,59,64,67,61,57,76,66,73,68,59,74,77,67,62,71,70,69,74,66,72,58,71,55,63,63,75,65,73,40,65,58
"192",3,25,73,76,17,1,22,70,154,70,72,73,71,65,72,52,56,45,53,73,75,56,67,62,78,65,58,60,73,78,76,78,68,68,76,54,72,62,70,45,32,72,69,62,57,40,30,28
"193",1,23,73,78,11,1,8,68,157,70,70,70,70,71,71,72,71,72,71,65,69,72,70,68,69,41,45,68,71,75,75,73,72,73,67,90,91,78,72,85,69,70,72,67,70,70,72,66
"194",3,29,73,73,16,1,12,69,157,70,72,73,72,67,72,58,60,56,58,72,68,68,70,66,77,72,74,62,75,84,82,83,67,65,72,83,70,68,69,78,40,66,74,70,71,58,38,32
"195",1,32,73,73,8,1,13,70,165,68,71,71,72,70,71,63,63,56,61,73,66,58,74,70,72,58,57,72,73,67,69,69,74,68,70,30,66,67,68,57,54,72,78,63,75,52,51,49
"196",3,23,73,77,6,1,14,68,141,67,71,71,71,66,70,56,58,49,56,58,68,48,71,61,78,70,65,63,70,80,75,88,69,82,78,57,73,49,67,63,30,68,71,52,70,41,51,43
"197",3,32,73,73,20,1,63,73,176,73,72,71,72,67,70,53,53,48,50,66,74,78,72,65,70,69,60,66,74,63,67,66,75,65,79,78,74,79,74,72,25,74,76,72,74,25,26,24
"198",3,31,73,73,9,2,10,70,165,67,70,71,71,65,70,52,52,44,49,68,63,59,70,68,78,72,71,67,78,69,65,75,69,79,70,53,51,60,70,47,28,65,75,59,65,52,22,21
"199",1,33,73,73,29,2,17,67,152,69,69,69,71,71,70,72,70,70,70,61,66,68,75,59,71,70,74,72,74,69,67,80,72,70,66,59,77,73,70,71,71,68,67,75,74,69,73,71
"200",3,34,73,73,13,2,14,68,157,64,70,70,72,67,69,56,57,48,54,67,57,43,78,71,78,76,78,70,75,68,67,70,63,86,72,61,41,43,68,66,39,69,78,69,81,38,34,57
"201",1,25,73,77,22,1,20,73,161,69,71,72,71,71,73,68,71,64,69,77,65,57,73,66,75,66,42,70,73,77,79,77,67,72,75,77,87,77,78,40,61,65,71,55,70,67,68,60
"202",1,22,73,80,36,1,27,72,170,68,70,71,71,70,72,63,64,57,62,71,65,61,75,62,77,64,58,70,76,75,70,69,65,68,66,65,74,70,63,77,53,67,71,57,71,20,60,62
"203",3,21,73,82,28,1,10,67,146,66,71,72,72,67,72,53,56,41,51,71,66,38,73,70,76,74,68,65,77,73,72,84,78,86,72,53,61,43,58,41,40,66,73,69,73,21,37,22
"204",3,28,73,73,13,1,21,74,176,69,71,72,72,66,71,53,54,46,51,69,68,60,73,65,79,71,67,65,76,68,67,73,75,58,71,64,57,66,62,44,36,69,72,72,65,45,24,20
"205",3,20,73,84,55,1,22,67,143,60,68,71,71,68,72,55,60,44,56,70,54,35,70,66,87,79,67,65,81,77,70,88,65,90,55,46,75,41,59,44,38,54,75,49,75,24,49,44
"206",3,23,73,78,18,1,29,70,146,68,72,72,72,67,72,55,58,47,55,64,71,47,71,61,78,70,70,70,75,81,85,77,60,74,74,69,72,45,70,49,32,70,70,66,66,60,34,35
"207",3,20,73,84,34,1,15,69,146,67,71,72,71,67,71,57,61,49,58,69,71,41,69,50,77,70,52,62,71,78,74,74,68,75,71,44,69,53,75,47,43,71,74,49,64,43,49,47
"208",3,34,73,73,12,1,18,69,163,69,70,71,71,68,70,57,56,51,53,74,68,62,72,74,73,80,82,75,77,66,62,74,65,79,78,74,52,59,76,59,48,67,75,78,74,58,29,23
"209",3,35,72,72,3,1,10,68,154,67,70,70,70,66,70,58,60,52,57,65,69,52,69,49,72,69,75,64,69,75,74,79,70,78,71,70,72,62,68,47,54,72,72,64,56,59,36,31
"210",3,26,72,73,4,1,10,68,152,65,71,72,73,71,72,62,63,52,60,59,58,39,75,58,78,58,65,72,76,83,72,93,72,88,64,60,77,61,65,51,56,72,74,69,71,31,48,56
"211",3,32,72,72,1,1,25,67,143,70,72,72,71,65,71,53,56,47,53,67,70,72,74,64,75,71,72,61,74,74,76,80,70,82,75,85,74,39,69,60,31,69,67,73,69,56,19,24
"212",1,26,72,73,22,1,7,74,154,69,70,69,70,72,70,68,66,63,65,66,60,62,73,65,73,56,62,70,75,62,70,55,74,53,84,59,81,79,72,75,67,67,74,63,64,40,64,56
"213",3,26,72,73,4,1,10,68,139,65,69,70,70,65,70,54,56,45,53,67,66,46,71,61,73,63,61,67,71,76,78,79,69,76,68,68,62,38,64,56,42,68,72,65,71,48,29,27
"214",2,24,72,77,4,1,20,69,154,64,69,69,70,70,70,64,64,57,63,60,61,49,78,41,74,44,48,72,78,68,71,61,66,67,63,62,73,58,54,54,58,67,69,41,61,36,64,60
"215",3,26,72,74,1,1,23,65,152,65,69,71,70,66,71,54,58,45,55,68,58,48,75,63,73,53,73,64,75,80,83,81,70,86,66,55,70,59,64,36,40,65,65,66,63,33,36,30
"216",1,33,72,72,12,2,10,70,154,65,69,69,71,69,69,63,63,57,60,78,60,50,79,58,69,76,73,71,70,57,65,66,71,73,71,64,51,60,74,53,58,70,77,70,67,55,52,51
"217",3,21,72,81,5,1,10,68,143,63,69,69,70,66,70,54,57,44,54,58,64,39,69,51,75,59,72,67,76,69,82,82,61,74,68,50,82,46,65,56,29,64,76,52,72,40,34,45
"218",3,30,72,72,12,1,20,67,163,69,71,71,71,66,71,52,55,44,51,64,71,45,73,62,73,74,75,63,74,82,78,74,67,84,81,89,72,65,75,59,36,64,68,72,66,23,27,25
"219",3,32,72,72,10,1,77,68,139,65,69,70,71,67,69,54,56,43,52,75,66,41,73,74,70,79,79,74,72,67,65,75,63,80,74,59,55,46,76,39,45,72,75,66,77,31,32,36
"220",1,29,72,72,9,1,10,70,159,69,71,70,71,71,71,66,66,62,65,71,69,52,69,63,71,70,81,68,73,70,64,66,72,73,80,66,82,71,72,69,59,70,77,77,75,55,65,55
"221",3,21,72,79,12,1,11,66,143,64,69,68,70,67,68,58,58,50,57,51,55,59,73,43,72,53,67,71,71,81,76,80,66,71,72,58,69,37,71,66,46,65,74,64,60,39,42,47
"222",3,23,72,77,10,1,43,72,154,63,68,69,70,67,70,54,56,44,52,72,61,54,74,71,72,56,53,67,75,57,64,76,73,68,59,55,75,40,59,38,22,68,75,52,75,60,32,24
"223",1,25,72,77,7,1,8,71,150,59,65,66,69,72,67,70,68,63,66,69,52,39,80,45,70,71,69,74,73,59,44,68,70,68,59,60,75,61,69,66,65,62,72,69,62,66,70,66
"224",3,30,72,72,20,1,8,69,161,65,69,70,71,70,72,58,60,46,56,72,64,46,73,68,71,73,71,75,73,67,71,65,76,81,62,72,78,47,56,48,52,71,75,74,81,14,46,35
"225",3,28,72,72,18,1,55,69,159,67,69,71,70,65,70,49,52,40,48,71,68,56,71,58,73,66,73,67,72,75,76,77,67,76,66,72,69,62,66,39,31,68,70,56,62,25,20,15
"226",3,24,72,78,32,1,10,69,150,70,71,71,70,65,71,54,57,48,54,65,68,60,69,61,69,69,63,66,70,89,87,85,68,78,75,64,72,70,67,61,36,70,69,61,68,30,32,33
"227",1,25,72,74,13,1,22,72,163,72,72,70,71,70,70,63,63,60,62,59,75,74,68,70,67,65,61,70,74,69,70,69,74,70,73,86,77,62,74,53,60,78,69,68,76,50,58,47
"228",3,31,72,72,11,1,11,68,152,65,70,70,71,66,70,53,53,44,49,65,59,37,67,69,81,79,76,65,79,74,66,68,69,74,67,57,64,69,63,71,26,67,76,70,73,29,36,24
"229",3,40,72,72,4,3,10,70,157,63,67,67,70,69,66,55,53,44,48,80,65,28,78,78,70,87,88,77,76,32,30,75,76,69,79,64,45,65,77,30,33,68,74,83,77,40,38,34
"230",3,31,72,72,18,1,9,69,154,69,71,72,71,64,71,52,55,46,52,64,68,61,67,66,78,64,68,60,75,83,81,83,68,78,70,68,62,58,62,63,26,67,71,65,68,29,39,31
"231",3,23,72,76,25,1,7,72,150,63,68,70,70,66,70,54,57,44,53,72,60,34,74,59,74,78,74,71,75,72,72,76,61,69,74,60,66,49,69,42,28,66,71,49,64,51,32,38
"232",3,32,72,72,21,1,10,65,148,65,68,69,70,69,69,62,61,53,58,67,67,46,74,73,67,73,71,74,70,67,66,82,68,87,71,70,75,59,70,70,55,66,76,68,73,45,43,45
"233",3,24,72,76,32,1,25,72,143,69,70,69,70,67,69,58,58,54,57,59,71,64,68,59,71,64,55,66,73,72,68,68,71,75,70,69,70,64,71,59,36,72,72,68,69,46,51,45
"234",1,31,72,72,21,2,23,70,159,72,71,70,71,69,70,65,64,64,63,59,71,75,69,66,68,70,42,65,70,74,71,75,78,67,74,86,78,76,64,86,53,73,76,70,78,53,55,57
"235",1,19,72,85,1,1,10,70,159,63,68,68,71,70,68,67,66,61,64,59,70,41,75,44,72,41,56,69,71,59,58,70,72,71,51,59,65,50,66,57,68,70,75,45,63,67,64,66
"236",3,31,72,72,4,2,10,69,154,66,70,71,71,64,69,48,50,39,46,67,69,38,71,68,74,68,68,69,74,74,72,73,67,72,66,68,44,58,70,43,26,70,69,64,69,22,26,28
"237",3,24,72,78,6,1,23,69,148,67,70,70,71,68,69,58,59,51,57,75,69,54,72,61,70,84,85,73,73,69,58,80,67,82,75,46,58,59,80,52,41,70,71,67,66,40,50,52
"238",1,21,72,81,9,1,28,69,161,64,69,70,71,71,71,66,66,60,64,68,52,54,78,68,78,77,68,74,78,78,70,78,64,78,67,78,78,53,75,70,58,62,68,65,64,69,54,48
"239",3,23,72,76,23,1,10,66,146,65,69,70,70,64,69,49,52,40,49,58,68,41,70,53,78,65,64,64,76,76,77,85,53,86,76,67,70,48,73,32,17,63,70,61,70,47,32,26
"240",3,28,72,72,14,1,10,67,146,67,70,72,71,64,70,49,53,39,49,70,67,46,71,65,73,72,74,65,71,82,83,93,68,93,69,53,54,57,67,41,42,67,70,68,70,18,22,19
"241",1,20,72,84,1,1,27,68,157,67,69,68,70,71,69,69,67,66,66,57,58,56,76,56,69,67,70,73,69,70,70,63,73,76,82,70,72,65,71,70,62,68,76,56,50,68,67,64
"242",3,26,72,75,14,1,28,71,154,66,70,70,71,68,71,58,60,50,57,64,66,45,73,60,72,73,69,68,75,78,75,83,69,84,68,74,79,65,62,55,47,65,72,74,64,30,42,43
"243",3,25,72,76,11,1,11,67,139,66,70,70,71,68,70,59,61,49,57,61,68,39,70,65,72,63,38,68,73,75,74,77,66,87,70,58,74,49,69,43,60,72,74,59,70,45,42,38
"244",3,19,72,79,9,1,25,69,154,65,68,70,69,67,70,61,65,55,63,71,63,51,71,62,73,67,59,68,72,78,75,77,64,79,66,62,72,55,59,45,55,68,69,62,64,55,49,60
"245",1,26,72,73,10,1,10,68,148,67,69,69,71,70,70,63,63,57,61,59,62,58,74,63,72,71,70,73,72,72,72,80,65,71,70,67,80,69,73,57,60,66,75,64,71,48,50,49
"246",3,28,72,72,7,1,18,68,154,70,71,71,71,67,71,58,61,55,59,63,71,61,68,60,75,68,63,60,73,75,74,77,73,77,69,69,74,65,66,55,36,73,70,69,72,49,53,47
"247",3,36,71,71,4,1,18,67,143,64,67,69,69,67,69,61,61,54,58,71,62,50,73,64,70,59,67,69,74,66,72,81,63,85,66,50,73,63,65,81,43,65,72,77,71,52,49,41
"248",3,26,71,72,8,1,10,76,172,69,70,70,69,63,69,52,54,45,51,64,68,60,64,62,79,60,62,60,73,73,83,76,66,55,70,33,67,75,73,52,42,64,64,68,55,35,26,19
"249",3,32,71,71,10,1,21,69,159,63,68,69,70,66,69,55,56,47,53,71,62,42,74,45,74,69,67,65,71,72,68,73,66,79,61,58,59,57,65,53,40,66,74,52,71,37,44,29
"250",3,25,71,72,8,1,21,69,157,64,68,69,70,67,69,57,58,48,55,69,59,49,75,58,73,77,78,68,73,71,65,83,68,82,74,68,65,51,69,53,57,65,71,63,67,37,30,34
"251",3,34,71,71,11,1,10,67,154,67,69,68,70,65,67,56,54,51,52,57,67,66,74,67,69,72,73,72,71,69,69,71,60,70,70,70,54,58,69,56,31,72,73,65,71,69,35,29
"252",3,20,71,83,1,1,10,70,165,64,69,69,70,64,69,49,52,40,48,64,68,42,69,58,74,73,72,68,74,78,68,72,66,72,70,50,54,48,63,46,22,63,73,67,71,31,26,36
"253",1,27,71,72,13,1,23,73,181,71,71,69,70,68,69,63,62,61,61,56,70,74,71,68,71,69,61,65,73,68,72,53,67,48,74,69,74,73,69,69,46,74,71,71,70,51,60,57
"254",3,22,71,78,9,1,20,69,154,62,68,70,70,65,69,54,57,45,54,69,62,32,71,53,71,42,42,66,73,81,73,77,73,74,57,48,50,51,65,38,36,66,68,43,71,40,42,41
"255",3,30,71,71,0,1,10,69,141,63,67,68,69,65,68,49,51,37,46,64,58,45,72,63,72,78,75,64,78,66,64,71,63,79,68,57,78,62,74,39,29,61,72,81,64,10,21,23
"256",3,24,71,77,9,1,20,73,159,65,68,68,69,67,68,60,57,51,54,72,69,38,71,52,74,63,64,69,72,54,51,67,70,37,74,31,59,64,71,81,48,68,72,59,69,45,45,38
"257",3,34,71,71,2,1,10,68,152,63,68,70,71,70,69,63,62,55,59,73,69,31,77,59,67,68,74,76,78,69,61,79,65,81,63,80,54,65,64,53,55,61,78,77,76,50,56,48
"258",1,32,71,71,7,1,10,71,152,66,68,68,69,70,69,67,67,64,66,70,61,66,73,65,70,73,70,71,71,66,66,76,68,71,70,66,81,61,68,73,62,64,73,68,68,63,63,59
"259",3,21,71,78,5,1,18,75,152,67,69,69,70,65,69,55,56,50,54,52,68,67,70,58,73,58,47,59,73,78,72,67,71,64,44,70,76,73,58,42,30,69,72,48,73,47,38,36
"260",3,21,71,81,6,1,10,63,121,59,68,70,70,63,70,46,51,31,46,65,55,15,74,61,76,55,63,66,74,90,81,83,58,92,60,50,60,30,66,20,24,65,68,71,65,25,23,20
"261",1,27,71,72,8,1,8,74,174,69,69,68,69,69,68,67,66,65,65,58,70,66,71,59,71,60,56,68,72,69,71,71,65,68,70,66,71,73,67,65,64,68,71,56,66,59,65,64
"262",1,41,71,71,5,2,10,70,165,65,68,66,70,70,65,62,57,56,55,67,69,58,75,67,68,73,71,72,76,39,40,59,70,67,75,30,41,56,72,58,54,65,83,76,82,58,56,43
"263",3,28,71,71,11,1,11,71,174,70,70,70,70,67,70,57,58,52,55,73,66,63,71,75,71,57,63,68,71,74,76,70,71,72,77,78,71,69,71,68,49,70,67,54,76,38,38,24
"264",3,27,71,71,6,1,10,72,159,64,68,69,70,67,68,59,60,53,57,65,70,49,72,49,71,55,54,64,70,71,63,74,66,68,56,60,70,56,69,45,45,68,73,60,74,60,49,41
"265",3,21,71,81,4,1,26,71,148,67,68,69,69,67,69,57,60,50,57,71,69,64,72,72,69,69,64,69,72,82,79,81,59,74,72,82,75,68,67,31,62,55,70,67,66,22,49,24
"266",1,29,71,71,18,1,7,67,148,66,69,69,69,70,69,65,66,59,63,75,68,43,72,70,68,78,77,68,72,65,52,77,74,87,77,74,76,58,69,72,65,73,69,74,66,50,59,56
"267",3,27,71,72,4,1,10,72,168,66,69,70,70,66,69,57,59,50,56,66,68,43,71,63,71,70,68,63,71,70,72,78,68,71,71,56,76,65,71,46,41,71,70,62,69,58,37,35
"268",3,21,71,83,33,1,7,73,183,64,68,68,69,67,68,62,61,57,59,53,59,45,74,52,73,54,49,68,73,75,74,72,65,73,62,57,68,68,59,45,46,68,67,42,62,60,64,44
"269",3,34,71,71,17,1,17,71,168,64,68,68,70,69,68,57,56,45,52,74,64,30,74,70,67,78,72,75,75,51,53,68,71,60,79,50,72,76,76,40,45,66,75,75,78,34,35,30
"270",3,23,71,76,6,1,10,65,115,64,68,68,69,66,68,55,55,43,51,65,67,40,71,58,73,63,67,67,71,68,67,78,60,83,68,31,70,56,66,44,54,67,72,52,58,31,35,20
"271",3,19,71,82,10,1,13,69,150,66,70,70,70,64,70,52,55,45,53,62,61,56,67,60,78,71,64,63,75,84,81,79,64,74,68,73,67,52,63,54,38,69,66,66,68,23,33,35
"272",3,27,71,71,6,1,11,69,154,68,69,69,69,64,69,50,53,42,49,61,71,52,68,54,69,49,55,61,68,72,77,78,72,74,64,59,71,69,65,37,34,76,69,71,61,31,24,23
"273",1,26,71,74,10,1,21,72,170,66,68,68,69,69,69,68,68,64,66,63,66,51,72,63,72,70,76,68,74,69,72,67,69,74,70,58,77,70,68,63,70,58,70,54,68,71,63,54
"274",1,25,71,75,17,1,22,74,154,71,70,69,69,70,69,70,69,71,70,61,70,73,69,58,67,60,63,65,71,75,68,62,74,66,72,82,81,80,66,75,69,71,71,55,71,68,71,68
"275",1,31,71,71,18,1,7,70,159,66,69,69,70,68,69,63,62,59,60,71,63,62,74,67,70,69,69,69,74,69,65,75,68,80,69,64,54,65,68,70,61,65,73,72,75,58,49,43
